id,energy,valence,danceability,acousticness,speechiness,liveness,instrumentalness,loudness,tempo
71506,0.809,0.409,0.546,0.11,0.0904,0.316,0.000802,-5.848,114.765
71507,0.651,0.504,0.565,0.193,0.0239,0.062,0.0,-8.611,92.028
71508,0.899,0.603,0.475,0.00375,0.0637,0.14,1.91e-05,-4.321,152.445
71509,0.637,0.174,0.304,0.00749,0.0334,0.216,6.44e-05,-5.922,140.498
71510,0.427,0.148,0.48,0.00315,0.0243,0.338,0.00442,-7.961,80.078
71511,0.919,0.572,0.412,0.0124,0.184,0.424,0.0601,-7.291,166.367
71512,0.939,0.495,0.39,5.08e-05,0.0787,0.0968,0.0,-3.828,161.997
71513,0.996,0.327,0.382,0.00208,0.104,0.417,0.0,-4.119,93.345
71514,0.844,0.452,0.443,0.00251,0.0425,0.085,0.0,-5.414,76.001
71515,0.884,0.446,0.636,0.0142,0.0584,0.253,0.0,-4.743,109.16
71516,0.726,0.426,0.274,0.000212,0.0449,0.0993,0.0113,-11.541,146.449
71517,0.79,0.466,0.469,0.000148,0.0391,0.282,0.372,-6.889,107.45
71518,0.763,0.342,0.365,0.00726,0.0591,0.0865,0.000457,-9.45,148.366
71519,0.965,0.168,0.206,9.91e-06,0.079,0.367,0.827,-5.116,92.615
71520,0.679,0.867,0.68,0.00495,0.0423,0.0953,0.00861,-6.076,83.821
71521,0.932,0.543,0.481,0.00721,0.083,0.337,0.0,-4.592,149.992
71522,0.534,0.426,0.515,0.181,0.0768,0.0547,0.00278,-8.045,70.776
71523,0.996,0.0601,0.512,5.63e-05,0.114,0.347,0.000167,-2.1,130.931
71524,0.953,0.475,0.445,0.0106,0.0704,0.281,0.0,-2.463,172.063
71525,0.864,0.609,0.576,0.02,0.0462,0.683,1.68e-06,-3.981,97.225
71526,0.714,0.191,0.567,0.0012,0.0302,0.186,0.417,-8.512,107.441
71527,0.878,0.322,0.47,0.0172,0.0429,0.235,0.054,-3.391,114.986
71528,0.71,0.53,0.438,0.262,0.0919,0.221,0.537,-12.412,145.928
71529,0.858,0.464,0.37,0.00815,0.0545,0.229,2.12e-05,-4.885,175.077
71530,0.929,0.181,0.345,0.00015,0.142,0.129,0.00106,-4.469,155.041
71531,0.777,0.401,0.599,0.0355,0.0922,0.0936,0.00301,-6.037,132.252
71532,0.813,0.614,0.465,0.00281,0.0841,0.0464,0.0,-4.321,148.029
71533,0.637,0.292,0.533,0.16,0.0323,0.369,1.12e-05,-5.571,140.167
71534,0.958,0.385,0.48,2.45e-05,0.0664,0.52,0.0,-4.241,110.05
71535,0.913,0.795,0.573,0.00861,0.0409,0.114,0.0273,-6.52,88.418
71536,0.614,0.343,0.454,0.00223,0.0302,0.0936,1.16e-05,-10.41,140.56
71537,0.943,0.458,0.249,0.0286,0.0669,0.162,0.00401,-5.188,173.671
71538,0.935,0.288,0.609,0.23,0.234,0.35,1.42e-05,-3.182,119.974
71539,0.833,0.39,0.49,0.0116,0.0487,0.15,0.000504,-5.899,89.981
71540,0.61,0.0654,0.518,0.00158,0.0734,0.111,0.8,-6.141,185.839
71541,0.884,0.743,0.504,0.00481,0.133,0.0817,1.48e-06,-5.09,115.18
71542,0.879,0.085,0.449,0.00764,0.0388,0.8,0.948,-3.968,135.055
71543,0.568,0.0273,0.465,0.00427,0.0339,0.109,0.871,-8.231,95.012
71544,0.676,0.486,0.434,0.00236,0.0305,0.398,0.0,-8.545,127.331
71545,0.74,0.338,0.544,0.000286,0.0352,0.388,0.214,-6.656,140.031
71546,0.787,0.889,0.361,0.0197,0.0363,0.0421,0.000586,-4.982,130.693
71547,0.707,0.831,0.565,0.0101,0.0298,0.0851,8.16e-05,-5.65,127.222
71548,0.846,0.622,0.442,0.0538,0.0763,0.282,4.56e-06,-5.214,128.237
71549,0.89,0.239,0.294,0.0019,0.0747,0.081,7.14e-06,-2.877,114.727
71550,0.98,0.537,0.407,0.00174,0.107,0.119,0.000112,-1.58,131.067
71551,0.859,0.17,0.47,0.000362,0.0537,0.142,0.00691,-3.663,124.01
71552,0.766,0.545,0.682,0.149,0.0313,0.144,3.38e-06,-5.546,120.04
71553,0.905,0.288,0.577,0.0404,0.114,0.0685,0.0,-5.018,80.98
71554,0.813,0.228,0.426,1.94e-05,0.0318,0.0937,0.022,-3.963,149.013
71555,0.927,0.611,0.501,0.00686,0.0292,0.131,0.0,-4.58,139.961
71556,0.584,0.251,0.608,0.00995,0.0352,0.203,0.0,-6.652,94.956
71557,0.982,0.501,0.334,9.11e-05,0.0619,0.106,0.149,-2.293,126.883
71558,0.92,0.0397,0.274,0.0303,0.0489,0.115,0.000412,-4.096,154.016
71559,0.964,0.448,0.445,0.037,0.282,0.0773,0.0132,-5.493,140.817
71560,0.953,0.646,0.538,0.000169,0.0562,0.365,5.49e-06,-3.685,107.983
71561,0.876,0.385,0.515,0.000932,0.0292,0.136,0.000166,-3.756,145.916
71562,0.568,0.516,0.614,0.00797,0.0276,0.0997,0.0,-5.477,107.849
71563,0.959,0.339,0.4,0.000187,0.103,0.231,4.21e-06,-3.258,149.062
71564,0.487,0.139,0.455,0.114,0.0264,0.358,2.43e-06,-7.112,136.482
71565,0.913,0.279,0.484,0.000391,0.0425,0.309,0.0,-4.305,103.103
71566,0.955,0.446,0.359,0.00116,0.12,0.349,0.0,-2.323,170.033
71567,0.911,0.671,0.504,0.00512,0.0738,0.355,0.0123,-2.97,106.244
71568,0.898,0.525,0.353,2.23e-05,0.052,0.39,0.105,-5.877,103.293
71569,0.134,0.258,0.403,0.469,0.0353,0.113,0.0,-14.955,182.894
71570,0.806,0.132,0.279,0.00499,0.0448,0.116,0.0126,-4.714,149.463
71571,0.787,0.383,0.336,0.0793,0.0732,0.32,0.0648,-8.803,140.003
71572,0.889,0.586,0.451,0.00167,0.261,0.258,0.00215,-2.693,131.073
71573,0.69,0.219,0.544,0.012,0.0425,0.0615,0.0095,-5.723,123.962
71574,0.83,0.431,0.459,5.15e-05,0.0364,0.206,0.00014,-6.254,155.827
71575,0.995,0.0363,0.227,0.000405,0.173,0.127,0.393,-4.361,87.499
71576,0.873,0.372,0.474,0.00326,0.0435,0.188,0.0,-2.926,115.969
71577,0.951,0.537,0.518,0.00919,0.0529,0.148,0.0,-3.198,98.068
71578,0.815,0.812,0.492,0.00643,0.0487,0.0875,2e-05,-5.499,171.379
71579,0.715,0.222,0.481,0.023,0.0661,0.181,0.00213,-7.14,131.452
71580,0.909,0.457,0.505,0.000179,0.0622,0.0922,0.0,-4.316,160.051
71581,0.969,0.641,0.566,0.0287,0.046,0.281,0.000442,-3.369,100.012
71582,0.809,0.525,0.515,0.00455,0.0512,0.0905,0.0723,-5.817,142.011
71583,0.869,0.84,0.689,0.00242,0.0511,0.127,0.00339,-6.688,100.684
71584,0.866,0.824,0.561,0.00623,0.0352,0.0414,0.039,-5.258,93.104
71585,0.791,0.758,0.355,0.00045,0.0453,0.0969,0.0,-7.565,106.392
71586,0.924,0.922,0.502,0.0127,0.0503,0.162,0.0,-6.299,149.186
71587,0.601,0.552,0.572,0.0123,0.0392,0.101,0.000237,-6.879,142.258
71588,0.71,0.487,0.663,0.00745,0.0599,0.147,0.00559,-5.55,120.984
71589,0.812,0.303,0.486,0.0106,0.0553,0.201,0.0116,-6.244,112.648
71590,0.823,0.244,0.292,0.0117,0.0407,0.155,7.79e-05,-6.763,89.939
71591,0.946,0.699,0.567,0.00267,0.0935,0.0567,0.0,-3.973,94.985
71592,0.798,0.399,0.576,0.125,0.0351,0.137,0.134,-6.691,146.8
71593,0.616,0.492,0.592,0.0917,0.0337,0.179,0.0106,-7.227,129.896
71594,0.99,0.558,0.464,0.00261,0.0884,0.307,0.0,-2.614,160.03
71595,0.946,0.362,0.468,1.65e-05,0.0772,0.0987,0.0155,-6.635,81.961
71596,0.823,0.424,0.442,4.6e-05,0.0438,0.324,0.000343,-7.16,182.069
71597,0.716,0.201,0.35,0.131,0.0357,0.147,0.0,-4.95,175.915
71598,0.742,0.366,0.4,0.000545,0.0453,0.101,5.39e-05,-5.335,99.299
71599,0.946,0.362,0.468,1.65e-05,0.0772,0.0987,0.0155,-6.635,81.961
71600,0.891,0.462,0.607,0.0417,0.0387,0.314,0.00521,-4.56,120.012
71601,0.797,0.232,0.589,0.0289,0.15,0.383,4.35e-06,-5.464,102.489
71602,0.822,0.109,0.434,4.74e-05,0.0671,0.135,0.853,-7.785,134.888
71603,0.656,0.195,0.353,0.0431,0.0319,0.139,0.000161,-5.712,153.747
71604,0.969,0.262,0.402,9.14e-05,0.181,0.225,0.0325,-2.825,173.847
71605,0.626,0.498,0.655,0.0134,0.045,0.349,0.0,-7.155,134.028
71606,0.971,0.36,0.541,2.78e-05,0.088,0.0837,0.0052,-3.323,107.949
71607,0.984,0.0494,0.538,0.000149,0.0992,0.127,0.787,-4.589,123.008
71608,0.964,0.385,0.525,0.000328,0.0571,0.0527,5.5e-06,-3.451,90.013
71609,0.964,0.87,0.653,0.00316,0.0582,0.144,0.00512,-4.261,126.928
71610,0.796,0.696,0.441,0.0167,0.0431,0.166,2.52e-06,-2.851,118.146
71611,0.759,0.429,0.263,0.0555,0.0431,0.231,0.0,-7.288,179.904
71612,0.966,0.525,0.429,0.000209,0.0733,0.371,0.124,-4.605,179.956
71613,0.682,0.351,0.417,0.0267,0.0295,0.109,0.000669,-5.071,105.542
71614,0.858,0.597,0.455,0.000616,0.0391,0.226,0.000247,-5.659,163.118
71615,0.97,0.198,0.451,0.0264,0.107,0.102,0.00355,-4.938,122.444
71616,0.987,0.101,0.435,0.000195,0.16,0.268,0.0847,-4.667,103.16
71617,0.584,0.685,0.509,0.0368,0.057,0.384,9.96e-05,-4.907,170.411
71618,0.824,0.332,0.55,0.000362,0.0347,0.0865,0.00115,-7.848,131.387
71619,0.552,0.421,0.463,0.141,0.0605,0.129,9.66e-06,-9.403,105.495
71620,0.978,0.496,0.336,0.000437,0.0846,0.138,0.000525,-2.358,129.842
71621,0.861,0.279,0.545,0.0624,0.034,0.131,0.0,-4.819,105.017
71622,0.968,0.505,0.541,0.000248,0.0396,0.423,8.28e-06,-4.129,125.04
71623,0.927,0.682,0.545,0.0128,0.0706,0.367,2.33e-06,-4.736,124.061
71624,0.85,0.275,0.525,0.0571,0.0678,0.0555,0.0,-5.469,134.115
71625,0.985,0.323,0.35,0.00876,0.122,0.36,0.551,-5.676,151.007
71626,0.901,0.666,0.536,0.00145,0.0374,0.06,0.0186,-7.211,87.559
71627,0.868,0.313,0.347,0.00012,0.0467,0.0845,0.000273,-4.145,182.851
71628,0.539,0.208,0.506,0.11,0.0293,0.185,0.0,-10.654,118.668
71629,0.956,0.557,0.622,0.00268,0.133,0.394,0.0,-3.658,115.963
71630,0.908,0.26,0.28,0.0327,0.109,0.18,8.85e-06,-5.509,118.698
71631,0.882,0.917,0.59,0.00704,0.0293,0.0654,0.0,-5.642,140.014
71632,0.833,0.586,0.305,0.000327,0.0398,0.091,2.36e-05,-7.981,100.675
71633,0.988,0.336,0.529,7.15e-06,0.0768,0.336,0.0278,-1.914,121.0
71634,0.993,0.0536,0.41,0.000728,0.205,0.276,0.00132,-3.376,101.279
71635,0.442,0.0904,0.589,0.334,0.0291,0.0987,0.000424,-8.517,122.688
71636,0.951,0.442,0.451,0.00038,0.0645,0.261,2.39e-06,-3.754,162.065
71637,0.759,0.293,0.532,0.000123,0.0319,0.073,0.02,-3.842,95.01
71638,0.924,0.242,0.548,0.00033,0.0689,0.162,1.42e-05,-4.48,124.031
71639,0.941,0.278,0.532,0.000579,0.0465,0.15,0.0527,-9.025,102.198
71640,0.935,0.478,0.364,8.58e-06,0.0724,0.0317,0.729,-6.548,92.717
71641,0.919,0.537,0.465,1.83e-05,0.0408,0.262,2.07e-05,-4.025,135.997
71642,0.916,0.401,0.497,0.000323,0.108,0.36,0.0,-3.323,96.051
71643,0.927,0.385,0.333,0.0029,0.0733,0.297,0.000208,-8.55,141.466
71644,0.777,0.264,0.262,0.0109,0.0632,0.12,0.113,-8.671,152.5
71645,0.909,0.443,0.307,0.135,0.0574,0.125,0.0336,-7.08,173.674
71646,0.706,0.768,0.445,0.234,0.0461,0.205,0.000252,-9.803,80.823
71647,0.979,0.376,0.502,0.00728,0.134,0.359,0.000911,-2.748,139.992
71648,0.614,0.346,0.438,0.00247,0.0381,0.95,0.00193,-8.786,140.042
71649,0.772,0.74,0.593,0.0208,0.0361,0.347,1.09e-05,-5.884,118.173
71650,0.939,0.182,0.3,0.0152,0.0854,0.349,0.0,-0.706,135.254
71651,0.702,0.396,0.576,0.574,0.0326,0.197,0.0,-7.441,119.958
71652,0.585,0.721,0.73,0.375,0.0238,0.147,0.0101,-9.274,100.021
71653,0.958,0.348,0.39,5.67e-05,0.0622,0.121,0.0437,-4.455,167.045
71654,0.907,0.473,0.418,0.000101,0.0584,0.346,0.000433,-3.675,99.17
71655,0.996,0.145,0.462,5.8e-05,0.231,0.139,0.00377,-2.973,122.072
71656,0.809,0.525,0.515,0.00455,0.0512,0.0905,0.0723,-5.817,142.011
71657,0.934,0.285,0.426,2.97e-05,0.0685,0.113,0.0089,-4.063,160.077
71658,0.885,0.187,0.389,0.000372,0.0551,0.202,0.000311,-5.063,164.989
71659,0.935,0.339,0.544,0.0171,0.173,0.297,0.00301,-4.159,103.026
71660,0.94,0.369,0.366,0.000769,0.0696,0.188,9.42e-05,-5.119,130.198
71661,0.911,0.558,0.544,0.000141,0.0422,0.333,8.89e-06,-3.681,91.033
71662,0.92,0.376,0.217,2.86e-05,0.0628,0.102,0.0,-4.479,167.169
71663,0.869,0.384,0.366,0.0207,0.0387,0.254,0.0,-3.316,138.051
71664,0.938,0.335,0.509,0.000644,0.0715,0.14,0.00246,-3.883,94.019
71665,0.343,0.0777,0.447,0.0419,0.0311,0.102,0.329,-11.625,123.904
71666,0.948,0.316,0.185,0.0104,0.147,0.105,0.0,-3.892,196.578
71667,0.718,0.49,0.557,0.0888,0.0415,0.661,0.0511,-8.504,172.039
71668,0.791,0.35,0.477,0.0085,0.0456,0.165,0.0,-7.74,152.053
71669,0.905,0.486,0.533,0.00876,0.0754,0.0698,0.578,-5.27,108.9
71670,0.724,0.586,0.546,0.000273,0.0427,0.133,0.667,-8.639,89.991
71671,0.729,0.367,0.316,0.0203,0.0356,0.207,8.99e-06,-5.931,163.127
71672,0.958,0.341,0.412,0.000225,0.0997,0.119,4.71e-05,-5.432,164.072
71673,0.517,0.433,0.511,0.13,0.0328,0.074,0.0,-9.653,75.67
71674,0.667,0.29,0.324,0.00562,0.0321,0.0873,3.56e-05,-5.373,142.503
71675,0.985,0.183,0.456,0.000235,0.207,0.103,0.00368,-2.949,143.006
71676,0.914,0.439,0.614,0.000554,0.0324,0.0371,1.16e-05,-5.59,90.0
71677,0.973,0.628,0.355,0.000359,0.071,0.142,0.154,-7.004,187.385
71678,0.991,0.402,0.516,0.000467,0.126,0.327,4.66e-05,-2.587,95.017
71679,0.767,0.375,0.473,0.00116,0.0548,0.109,0.000798,-6.383,180.024
71680,0.903,0.218,0.58,0.0291,0.142,0.072,0.0,-4.909,81.036
71681,0.544,0.283,0.321,0.293,0.0364,0.11,1.11e-05,-7.179,127.284
71682,0.89,0.268,0.409,0.088,0.0558,0.0935,0.107,-6.839,100.409
71683,0.904,0.38,0.356,0.000244,0.0624,0.359,1.75e-06,-3.953,162.397
71684,0.618,0.429,0.55,0.0564,0.0307,0.0937,2.62e-05,-9.822,78.61
71685,0.965,0.783,0.609,0.000877,0.112,0.188,0.000806,-5.245,140.121
71686,0.959,0.492,0.314,0.0263,0.0908,0.161,0.000148,-4.657,154.221
71687,0.857,0.538,0.522,0.000157,0.0308,0.354,9.58e-05,-4.941,96.177
71688,0.947,0.394,0.47,0.000141,0.0929,0.127,0.29,-4.122,162.052
71689,0.839,0.837,0.338,0.00997,0.0745,0.298,0.0907,-6.517,84.657
71690,0.789,0.506,0.603,0.000244,0.029,0.101,1.52e-06,-4.918,115.011
71691,0.778,0.52,0.471,0.223,0.0289,0.428,1.84e-05,-3.941,93.969
71692,0.852,0.576,0.58,0.000384,0.0756,0.11,0.0,-7.099,116.936
71693,0.968,0.421,0.476,0.000103,0.0424,0.0469,0.0487,-5.046,94.993
71694,0.957,0.394,0.458,0.00445,0.081,0.0853,0.000115,-3.949,159.855
71695,0.831,0.697,0.372,0.00011,0.0429,0.077,3.92e-06,-10.068,110.908
71696,0.763,0.612,0.553,0.0106,0.072,0.217,2.78e-05,-7.26,136.749
71697,0.722,0.284,0.365,0.000115,0.0301,0.208,0.0208,-10.762,84.974
71698,0.816,0.644,0.438,0.0171,0.0564,0.382,0.0,-7.573,148.244
71699,0.641,0.159,0.525,0.000285,0.0259,0.111,0.02,-8.695,138.839
71700,0.966,0.623,0.417,0.00224,0.194,0.145,1.97e-06,-3.072,192.067
71701,0.559,0.152,0.416,0.00346,0.0349,0.148,0.0831,-10.751,137.18
71702,0.925,0.36,0.277,3.82e-06,0.0586,0.0877,8.36e-06,-3.532,178.036
71703,0.928,0.427,0.481,0.00022,0.0672,0.106,0.558,-8.799,96.699
71704,0.886,0.79,0.508,0.009,0.0408,0.136,2.13e-06,-6.074,160.11
71705,0.829,0.195,0.354,0.00183,0.047,0.119,0.0,-3.834,163.958
71706,0.85,0.338,0.442,0.002,0.0362,0.198,1.93e-06,-3.888,143.981
71707,0.692,0.103,0.297,0.00196,0.0344,0.115,3.75e-06,-5.625,121.52
71708,0.753,0.434,0.545,0.0417,0.036,0.389,0.0,-4.618,105.754
71709,0.745,0.393,0.591,0.416,0.0424,0.873,0.00352,-7.045,125.859
71710,0.958,0.348,0.39,5.67e-05,0.0622,0.121,0.0437,-4.455,167.045
71711,0.597,0.0746,0.271,0.158,0.0311,0.246,0.00135,-4.128,103.29
71712,0.567,0.29,0.572,0.00177,0.0298,0.0689,0.00793,-8.432,130.018
71713,0.815,0.522,0.441,0.000731,0.0276,0.414,0.0,-4.088,164.007
71714,0.86,0.517,0.563,0.00834,0.0621,0.39,0.0106,-7.533,97.867
71715,0.922,0.567,0.423,0.017,0.0411,0.102,0.0,-2.602,156.063
71716,0.934,0.302,0.562,0.000833,0.111,0.298,0.0159,-4.264,137.005
71717,0.831,0.451,0.502,0.105,0.295,0.174,1.3e-06,-3.723,199.972
71718,0.673,0.187,0.385,0.000183,0.0329,0.0721,0.149,-8.182,149.271
71719,0.918,0.674,0.504,0.00228,0.0462,0.147,0.0,-5.475,165.911
71720,0.722,0.28,0.337,0.0352,0.0478,0.101,0.052,-11.384,149.103
71721,0.762,0.167,0.359,0.0105,0.032,0.368,0.281,-8.323,89.259
71722,0.962,0.566,0.452,0.00901,0.0831,0.065,0.0,-3.063,164.032
71723,0.832,0.404,0.508,0.000372,0.032,0.0859,0.0,-4.395,136.004
71724,0.939,0.861,0.644,0.157,0.0456,0.233,0.0,-3.486,106.031
71725,0.958,0.264,0.461,0.000203,0.124,0.459,9.33e-06,-3.852,159.974
71726,0.956,0.209,0.197,7.61e-05,0.0663,0.261,0.00992,-2.908,177.018
71727,0.796,0.75,0.6,0.000109,0.0275,0.484,5.2e-05,-4.481,105.991
71728,0.982,0.155,0.413,0.00242,0.201,0.323,0.00112,-4.079,118.504
71729,0.849,0.581,0.579,0.108,0.0303,0.0909,0.0,-5.218,100.021
71730,0.98,0.567,0.357,0.00143,0.153,0.196,0.0,-1.286,191.147
71731,0.947,0.498,0.615,0.0132,0.11,0.366,0.0,-3.817,108.193
71732,0.553,0.322,0.328,0.156,0.0267,0.0985,0.412,-6.252,159.959
71733,0.958,0.586,0.459,0.0283,0.0877,0.108,0.0,-2.333,142.707
71734,0.943,0.485,0.512,0.0138,0.106,0.261,0.0,-5.185,163.128
71735,0.886,0.406,0.4,0.000868,0.0521,0.122,0.000211,-5.078,195.958
71736,0.871,0.41,0.566,0.000674,0.0311,0.107,0.00144,-4.833,88.012
71737,0.95,0.607,0.611,0.00141,0.0518,0.0543,1.59e-06,-3.509,132.078
71738,0.848,0.374,0.512,1.8e-05,0.0365,0.378,0.000269,-5.559,127.616
71739,0.898,0.405,0.587,2.26e-05,0.0804,0.0887,0.000572,-3.781,132.499
71740,0.981,0.402,0.322,3.05e-05,0.075,0.262,0.483,-6.576,174.884
71741,0.843,0.399,0.444,0.0645,0.0641,0.135,2.61e-05,-5.376,153.959
71742,0.942,0.649,0.294,0.206,0.0808,0.97,3.23e-05,-7.118,166.291
71743,0.893,0.707,0.582,0.000184,0.0389,0.0992,0.0868,-5.193,136.006
71744,0.93,0.456,0.448,2.66e-05,0.0623,0.37,0.00133,-5.753,174.996
71745,0.922,0.856,0.56,0.0833,0.0638,0.0799,0.0,-5.184,149.79
71746,0.919,0.387,0.545,0.00272,0.0484,0.0977,0.00511,-7.679,104.366
71747,0.942,0.209,0.402,0.00178,0.11,0.869,0.00183,-8.659,145.73
71748,0.951,0.394,0.426,0.00053,0.0989,0.475,0.0,-8.2,143.193
71749,0.939,0.217,0.286,8.19e-05,0.0948,0.38,0.0299,-4.494,106.342
71750,0.939,0.842,0.438,0.0118,0.0586,0.212,0.0,-3.545,179.853
71751,0.749,0.315,0.346,0.00167,0.035,0.648,8.86e-05,-6.506,102.591
71752,0.748,0.218,0.353,8.2e-05,0.0414,0.113,0.0,-3.572,125.106
71753,0.613,0.175,0.491,0.00511,0.0266,0.107,0.0,-5.567,75.907
71754,0.6,0.447,0.504,0.000106,0.0796,0.126,0.0425,-7.244,140.86
71755,0.826,0.19,0.448,0.00756,0.0319,0.117,0.0,-3.244,77.093
71756,0.53,0.0586,0.415,0.00209,0.0314,0.11,0.75,-9.338,114.174
71757,0.647,0.409,0.415,4.14e-05,0.0696,0.208,0.000847,-12.021,163.047
71758,0.639,0.17,0.2,0.00623,0.0365,0.125,0.0459,-5.857,166.013
71759,0.797,0.271,0.326,0.0522,0.0334,0.081,0.0,-2.359,135.937
71760,0.776,0.127,0.397,0.0983,0.0381,0.189,4.09e-06,-6.339,76.301
71761,0.768,0.374,0.53,0.00385,0.0284,0.103,0.0,-5.611,148.095
71762,0.921,0.476,0.358,0.171,0.0695,0.358,7.64e-06,-2.467,139.256
71763,0.766,0.227,0.23,0.000424,0.0398,0.159,0.838,-3.849,151.106
71764,0.682,0.396,0.375,0.00152,0.0364,0.0897,0.598,-6.898,159.23
71765,0.741,0.286,0.416,0.00804,0.0335,0.273,0.0,-4.001,160.515
71766,0.989,0.209,0.549,0.00872,0.194,0.0831,0.0,-3.962,104.992
71767,0.959,0.434,0.506,0.000392,0.0966,0.481,0.339,-4.853,149.842
71768,0.959,0.878,0.74,0.0629,0.193,0.0444,0.0,-3.692,150.007
71769,0.677,0.371,0.387,0.00108,0.084,0.101,0.871,-8.399,172.812
71770,0.927,0.311,0.398,6.2e-05,0.0567,0.0575,0.000177,-4.212,77.106
71771,0.865,0.194,0.234,3.62e-05,0.0516,0.289,0.000532,-5.131,137.107
71772,0.973,0.805,0.555,0.048,0.035,0.0853,0.0,-3.804,118.642
71773,0.869,0.522,0.495,0.0306,0.0462,0.279,0.0,-3.48,94.012
71774,0.91,0.448,0.214,0.477,0.389,0.0517,0.00833,-6.662,175.549
71775,0.888,0.555,0.372,0.000211,0.0943,0.115,0.00442,-5.88,141.374
71776,0.868,0.804,0.575,0.000207,0.0319,0.0584,0.00294,-5.004,128.069
71777,0.947,0.465,0.552,0.000652,0.15,0.0637,0.00025,-4.671,127.631
71778,0.658,0.328,0.637,0.00918,0.0291,0.295,0.00229,-5.775,96.072
71779,0.875,0.483,0.407,0.0234,0.0433,0.144,0.0,-4.841,164.926
71780,0.959,0.338,0.378,3.56e-05,0.062,0.102,0.000138,-4.615,174.932
71781,0.936,0.776,0.666,0.00244,0.0476,0.153,0.086,-9.919,91.577
71782,0.581,0.662,0.94,0.0442,0.4,0.372,0.0,-12.619,116.969
71783,0.834,0.937,0.621,0.000779,0.0557,0.0611,0.456,-10.068,143.973
71784,0.9,0.88,0.446,0.000102,0.0489,0.0404,1.89e-05,-3.541,187.961
71785,0.611,0.668,0.561,0.428,0.0258,0.0957,0.000392,-10.674,76.04
71786,0.98,0.283,0.295,3.21e-05,0.0854,0.359,0.0,-4.075,134.335
71787,0.849,0.305,0.536,0.00318,0.0616,0.104,0.00197,-4.702,127.002
71788,0.957,0.489,0.599,0.0129,0.188,0.155,7.06e-05,-5.764,103.68
71789,0.968,0.299,0.299,0.00165,0.121,0.306,0.000498,-3.291,104.882
71790,0.797,0.232,0.589,0.0289,0.15,0.383,4.35e-06,-5.464,102.489
71791,0.768,0.148,0.498,0.00625,0.0317,0.647,0.00152,-5.634,139.964
71792,0.982,0.398,0.355,0.00011,0.107,0.0212,3.54e-06,-3.408,167.889
71793,0.869,0.506,0.478,0.000679,0.0591,0.714,0.0796,-5.228,182.013
71794,0.773,0.791,0.704,0.0238,0.119,0.0868,9.82e-05,-7.454,114.714
71795,0.571,0.827,0.699,0.216,0.0289,0.0548,0.0033,-7.792,117.143
71796,0.85,0.383,0.477,0.00673,0.0455,0.218,0.0,-6.782,126.311
71797,0.839,0.512,0.451,0.0207,0.0703,0.182,5.34e-06,-8.944,120.648
71798,0.964,0.71,0.487,1.29e-05,0.057,0.106,0.00828,-4.721,119.989
71799,0.917,0.468,0.553,0.00204,0.135,0.309,0.00011,-3.438,92.503
71800,0.928,0.922,0.386,0.0165,0.0741,0.333,0.0,-3.774,176.004
71801,0.613,0.0772,0.285,0.0185,0.0421,0.114,0.1,-6.412,126.628
71802,0.496,0.376,0.692,0.172,0.0241,0.107,6.42e-06,-7.332,97.945
71803,0.977,0.619,0.698,0.0333,0.0822,0.0627,0.00201,-1.56,149.954
71804,0.66,0.412,0.654,0.0252,0.0283,0.278,0.0371,-5.594,108.039
71805,0.972,0.225,0.428,7.16e-05,0.0666,0.0787,0.0736,-1.998,118.306
71806,0.936,0.499,0.432,0.00691,0.0562,0.14,0.0,-4.537,157.469
71807,0.628,0.158,0.564,0.0267,0.0578,0.767,0.0,-7.2,142.999
71808,0.579,0.254,0.256,0.489,0.046,0.117,0.000226,-8.146,70.968
71809,0.843,0.599,0.371,0.0322,0.0492,0.158,0.0,-4.447,184.78
71810,0.993,0.108,0.447,1.56e-05,0.111,0.474,0.027,-3.022,140.018
71811,0.992,0.35,0.511,0.000328,0.163,0.299,1.55e-05,-3.359,129.921
71812,0.533,0.126,0.415,0.0037,0.0308,0.176,0.000732,-8.445,138.929
71813,0.962,0.539,0.545,0.0133,0.14,0.059,0.0,-4.552,160.017
71814,0.957,0.514,0.546,0.0533,0.164,0.683,3.37e-06,-3.189,109.775
71815,0.855,0.644,0.548,0.0149,0.151,0.127,0.0,-3.266,145.133
71816,0.911,0.568,0.485,8.67e-05,0.0355,0.092,0.0,-5.749,89.956
71817,0.494,0.129,0.499,0.0646,0.0264,0.182,0.0,-6.069,77.011
71818,0.939,0.893,0.494,0.00666,0.126,0.139,0.0,-3.127,177.751
71819,0.54,0.0506,0.46,0.0324,0.0381,0.326,0.0168,-5.132,137.855
71820,0.823,0.565,0.63,0.0205,0.0496,0.0377,0.00458,-4.857,117.048
71821,0.899,0.566,0.5,4.84e-05,0.0736,0.0794,0.000198,-4.066,130.06
71822,0.694,0.321,0.311,0.0115,0.0308,0.15,0.0379,-8.203,87.807
71823,0.689,0.5,0.225,0.469,0.0555,0.337,0.813,-9.12,93.798
71824,0.748,0.347,0.307,0.212,0.0568,0.368,0.000153,-6.514,108.227
71825,0.635,0.144,0.348,0.0932,0.0386,0.126,0.0,-6.836,87.974
71826,0.911,0.218,0.453,0.00554,0.0382,0.0627,0.0,-3.775,137.011
71827,0.476,0.566,0.389,0.619,0.0316,0.255,5.09e-05,-9.342,148.117
71828,0.903,0.747,0.53,3.31e-05,0.0483,0.259,0.182,-4.396,129.983
